,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
3072,7016,33121,116.0,1130.4482421875,3624.5234375,0.5245194435119629,5023.54150390625,0.18466781079769135,5600.0,3.009625196456909,1210.0,1500.0,1920.0,2360.0,2860.0,3280.0,3560.0,556.0,1660.0,-40.01359176635742,-5.896709442138672,1.3994094133377075,0.0,True,54520.0,173.72445678710938,185.3347930908203,5261.864862650633,333.6247808635235,4958.130432128906,107.86663267016411,22.143341064453125
3083,7016,33206,422.0,847.9044799804688,2699.11767578125,0.5219062566757202,4134.02783203125,0.15058787167072296,4360.0,2.5642404556274414,840.0,1070.0,1430.0,1840.0,2270.0,2610.0,2810.0,478.0,1490.0,41.42383575439453,-30.173259735107422,1.42813241481781,0.0,True,35680.0,74.21253204345703,80.45768737792969,4261.862323820591,640.9683952927589,3834.241466522217,335.20884442329407,18.199480831623077
3334,6996,135385,247.0,527.5555419921875,1458.2520751953125,0.46867406368255615,2176.97607421875,0.07817550003528595,4280.0,1.5343743562698364,850.0,1080.0,1440.0,1850.0,2260.0,2620.0,2830.0,478.0,1510.0,22.35957145690918,6.33130407333374,1.6456201076507568,0.0,True,35579.99609375,38.824134826660156,41.28065490722656,2484.8151020407677,460.32263225317,2234.998378753662,209.0611919760704,1.931396484375
4073,6977,116390,230.0,967.3306884765625,2594.65576171875,0.45685887336730957,4100.2392578125,0.1468750685453415,5250.0,2.3084826469421387,1130.0,1400.0,1810.0,2330.0,2800.0,3210.0,3510.0,569.0,1660.0,33.191959381103516,-18.676868438720703,1.5885593891143799,0.0,True,53400.0,60.31440734863281,63.476402282714844,4406.064249098301,819.2710209488869,4139.9871826171875,236.13180738687515,5.104423522949219
4351,6978,86286,180.0,801.5094604492188,2483.9560546875,0.5120877027511597,3510.757568359375,0.12435292452573776,5230.0,2.325249433517456,1310.0,1510.0,1920.0,2350.0,2780.0,3200.0,3460.0,516.0,1630.0,6.652997016906738,40.552085876464844,1.1780767440795898,0.0,True,47050.0,80.65072631835938,87.04850769042969,3896.406430274248,530.5301180183887,3656.001419067383,151.25509837269783,8.499186515808105
4383,6978,86571,453.0,589.5422973632812,1751.4793701171875,0.49633756279945374,2508.056640625,0.09044948220252991,4400.0,1.4315400123596191,910.0,1150.0,1600.0,2090.0,2570.0,2980.0,3250.0,568.0,1700.0,27.66290283203125,8.470941543579102,1.4262670278549194,0.0,True,55270.0,28.30936050415039,30.49976348876953,2997.5578078627586,628.2479590773582,2531.639205932617,420.18138617277145,17.427855253219604
4443,6978,87093,195.0,831.4840087890625,2381.56201171875,0.4824325740337372,3610.0849609375,0.12457858771085739,6420.0,2.307582378387451,1470.0,1700.0,2070.0,2500.0,2950.0,3390.0,4080.0,533.0,1280.0,31.824359893798828,-34.639793395996094,1.5999034643173218,0.0,True,38939.99609375,69.50446319580078,75.1900405883789,3838.7060277163982,555.9811055362225,3599.099391937256,166.56268283724785,3.53948974609375
4491,6978,87418,146.0,790.9068603515625,2360.801025390625,0.49810901284217834,3466.454833984375,0.12115543335676193,4910.0,2.0349323749542236,1160.0,1420.0,1800.0,2290.0,2800.0,3190.0,3440.0,563.0,1660.0,0.6189609169960022,42.117977142333984,1.2188537120819092,0.0,True,52720.0,36.17667770385742,39.3254280090332,3955.2797314971685,767.4446065276861,3782.4651985168457,125.00538402795792,11.6324712485075
4509,7016,122555,183.0,928.8469848632812,2428.08544921875,0.4466096758842468,3571.61669921875,0.12688016891479492,5610.0,2.0470387935638428,1630.0,1920.0,2410.0,2910.0,3500.0,3950.0,4220.0,632.0,1820.0,7.926448345184326,5.8784074783325195,1.547600507736206,0.0,True,45870.0,67.34675598144531,71.65058135986328,3655.943112164736,231.38395383954048,3407.0906562805176,171.4663932621479,10.039306640625
4511,7016,122558,210.0,809.3381958007812,2693.5205078125,0.5378984808921814,3933.68115234375,0.14134563505649567,4820.0,2.4791085720062256,920.0,1210.0,1620.0,2050.0,2500.0,2910.0,3200.0,525.0,1600.0,2.6101763248443604,-45.641387939453125,1.6929221153259277,0.0,True,54900.0,171.76303100585938,187.27740478515625,4248.192750990391,573.3047199845314,3880.2465209960938,192.5996454358101,3.5835535526275635
