,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
92637,7014,46912,74.0,639.217529296875,2152.4658203125,0.5420558452606201,3087.35693359375,0.11016635596752167,2920.0,5.26084041595459,940.0,1010.0,1120.0,1260.0,1420.0,1600.0,1720.0,182.0,530.0,35.63709259033203,34.216251373291016,1.594303846359253,0.0,True,2640.0,55.38715744018555,58.911598205566406,3127.9663295447826,281.2256564795971,3007.8237533569336,63.7764148414135,0.97900390625
92983,7036,2083,92.0,1205.742919921875,3573.930908203125,0.4954706132411957,5233.21142578125,0.18714556097984314,3570.0,4.588315010070801,1060.0,1210.0,1460.0,1760.0,2070.0,2350.0,2500.0,351.0,990.0,38.98918533325195,1.888771891593933,1.5171250104904175,0.0,True,18539.998046875,122.17770385742188,129.61911010742188,5250.048467755318,348.7145138978958,5021.466194152832,82.99677646160126,23.407793283462524
96677,6968,67158,133.0,809.8716430664062,2554.072998046875,0.5184988379478455,3505.206787109375,0.12490463256835938,3840.0,2.798278331756592,920.0,1140.0,1450.0,1810.0,2190.0,2470.0,2680.0,422.0,1270.0,0.3816733956336975,-28.25779914855957,1.2208812236785889,0.0,True,27840.0,79.50849914550781,83.26685333251953,3741.232994556427,297.9644856452942,3511.5551528930664,125.64853119850159,24.520811319351196
97175,6974,31227,96.0,380.0735778808594,309.61737060546875,-0.10215620696544647,731.688232421875,0.014295407570898533,8630.0,0.4079958200454712,1510.0,2210.0,3160.0,4090.0,5100.0,6070.0,6750.0,1181.0,1930.0,-26.201358795166016,34.467464447021484,2.5062832832336426,0.0,True,5020.0,165.03887939453125,173.51129150390625,940.3437029123306,85.37965261936188,689.9251708984375,85.37965261936188,0.0
97225,6974,31673,173.0,1202.7265625,3606.402099609375,0.4998151659965515,5268.056640625,0.1843852400779724,4060.0,3.821678400039673,1160.0,1340.0,1670.0,2020.0,2410.0,2810.0,3050.0,451.0,1180.0,2.1376726627349854,43.76117706298828,1.406944751739502,0.0,True,27060.0,104.58894348144531,112.30292510986328,5341.450634270906,427.71911266446114,5028.120792388916,160.99795559048653,47.742942810058594
97362,6965,145372,106.0,974.3107299804688,2924.025634765625,0.5001402497291565,3971.58056640625,0.13845756649971008,3170.0,5.206775665283203,750.0,860.0,1070.0,1280.0,1490.0,1710.0,1860.0,258.0,690.0,-15.585684776306152,15.453085899353027,1.183971881866455,0.0,True,6050.0,84.15245056152344,87.57202911376953,4092.3212521374226,109.84555938839912,3898.3232421875,103.95639923214912,5.88916015625
97746,7057,73650,110.0,1154.2569580078125,3732.119384765625,0.5275611281394958,5214.880859375,0.1895494908094406,3680.0,5.7343268394470215,1240.0,1390.0,1620.0,1870.0,2130.0,2380.0,2540.0,302.0,800.0,-13.217967987060547,39.254634857177734,1.4996938705444336,0.0,True,12640.0,128.11631774902344,134.97537231445312,5525.740558192134,511.14865450561047,5289.576597213745,104.19379191100597,3.853851318359375
98724,7065,28756,177.0,774.3229370117188,2234.0263671875,0.4852173626422882,3368.577392578125,0.11994172632694244,3520.0,2.9240615367889404,870.0,1040.0,1280.0,1590.0,1920.0,2230.0,2410.0,374.0,990.0,39.195762634277344,-24.539159774780273,1.5853230953216553,0.0,True,20950.0,135.28207397460938,145.3334503173828,3641.897503107786,497.8764154613018,3335.336410522461,166.50155279040337,4.7774658203125
98952,6987,100534,160.0,925.990478515625,2768.233642578125,0.49868202209472656,3899.71826171875,0.1387084573507309,3960.0,2.974339485168457,870.0,1100.0,1490.0,1930.0,2290.0,2660.0,2860.0,478.0,1240.0,-29.216541290283203,10.177179336547852,1.4830912351608276,0.0,True,29120.001953125,79.97836303710938,83.79540252685547,4156.55995157361,382.24662759900093,3906.5436401367188,157.38246324658394,12.655485153198242
99475,7023,104876,69.0,598.266357421875,1728.8509521484375,0.48583054542541504,2456.561279296875,0.08724867552518845,3280.0,3.155550241470337,650.0,800.0,980.0,1180.0,1410.0,1630.0,1810.0,260.0,730.0,12.374611854553223,-9.827025413513184,1.1211243867874146,0.0,True,9580.0,38.25835418701172,40.38064193725586,2702.183121472597,336.8722770512104,2606.8203086853027,57.10445860028267,0.0
100034,6968,34309,104.0,709.7669067382812,2131.23193359375,0.500339925289154,2964.711669921875,0.10663210600614548,3360.0,3.1081230640411377,870.0,980.0,1210.0,1450.0,1730.0,1980.0,2140.0,307.0,940.0,0.5577793717384338,11.117964744567871,1.6557022333145142,0.0,True,11730.0009765625,63.695316314697266,66.12290954589844,3217.0285138189793,312.478217035532,3052.151782989502,93.90016451478004,7.28125
101163,6989,98588,548.0,1187.8966064453125,3724.975341796875,0.5164145231246948,5222.5380859375,0.18396487832069397,2530.0,5.9154839515686035,690.0,780.0,960.0,1190.0,1430.0,1660.0,1790.0,270.0,850.0,-21.675899505615234,33.91345977783203,1.299600601196289,0.0,True,7660.0,116.46949005126953,122.1955795288086,6040.6747859716415,1011.129124045372,5444.578628540039,465.9123204499483,13.714346930384636
103284,7021,45635,139.0,1330.7562255859375,4008.8408203125,0.5015518069267273,5787.46337890625,0.20250234007835388,3950.0,4.445740222930908,1020.0,1230.0,1590.0,1960.0,2320.0,2620.0,2830.0,429.0,1150.0,-39.161102294921875,-0.8974155187606812,1.5491290092468262,0.0,True,22610.0,99.48396301269531,104.6725845336914,6140.452875763178,701.4308268129826,5886.395969390869,143.55365625023842,11.019287109375
103322,7021,45890,250.0,921.716796875,2155.709716796875,0.4009820818901062,3204.6865234375,0.10379063338041306,2860.0,2.435441017150879,430.0,520.0,760.0,1130.0,1480.0,1730.0,1880.0,389.0,1410.0,-25.071044921875,-40.77840805053711,1.4779345989227295,0.0,True,2340.0,3.2871716022491455,3.455212116241455,3762.7949050292373,682.2320986613631,3544.370372772217,206.11528635025024,9.022074304521084
104198,7065,107728,134.0,767.0084838867188,2256.65087890625,0.49266207218170166,3390.270751953125,0.12292541563510895,2430.0,5.334255218505859,670.0,730.0,850.0,1010.0,1170.0,1350.0,1450.0,190.0,530.0,-47.26860809326172,-20.253517150878906,1.5969243049621582,0.0,True,2140.0,91.40635681152344,97.15355682373047,3569.535587400198,454.36507043242455,3356.476589202881,121.65264138579369,0.0
104980,6978,16284,115.0,947.2474365234375,2744.4423828125,0.4868217408657074,3677.61474609375,0.1309608817100525,3640.0,5.282743453979492,680.0,760.0,920.0,1110.0,1310.0,1510.0,1670.0,231.0,710.0,5.225436210632324,-5.9578046798706055,1.4320294857025146,0.0,True,5770.0,79.96039581298828,83.79960632324219,4356.643442779779,584.8629786074162,4148.098045349121,113.96097818017006,14.6240234375
105259,6984,143587,121.0,7.813258171081543,657.6568603515625,0.9765181541442871,697.4227294921875,0.03701179102063179,3390.0,0.8963624238967896,210.0,520.0,1340.0,1600.0,1840.0,2050.0,2210.0,429.0,750.0,5.396985054016113,-24.679014205932617,24.752376556396484,0.0,True,1059.9998779296875,5785.63818359375,6070.04296875,6606.763149723411,155.8725247234106,706.0464515686035,115.07851456105709,0.0
105757,6942,65014,117.0,1022.5863647460938,3055.14697265625,0.4984535276889801,4168.66650390625,0.14657145738601685,3720.0,4.757467746734619,970.0,1060.0,1240.0,1470.0,1730.0,2010.0,2170.0,291.0,770.0,-5.693831443786621,26.329334259033203,1.3050572872161865,0.0,True,6220.0,94.5280532836914,98.36283874511719,4625.886806935072,453.75377318263054,4432.461067199707,98.89768645167351,0.0
106514,7016,75987,98.0,831.2249755859375,2483.293212890625,0.498433917760849,3391.52734375,0.11808892339468002,2160.0,4.662864685058594,560.0,660.0,820.0,1020.0,1240.0,1430.0,1560.0,241.0,700.0,-4.669095516204834,27.018903732299805,1.0962059497833252,0.0,True,3340.0,80.14634704589844,83.4146499633789,3716.714928686619,322.23630625009537,3512.747169494629,117.79065042734146,6.03076171875
107102,6962,58100,266.0,923.3748779296875,2909.269287109375,0.5181525945663452,4166.5107421875,0.14660276472568512,3580.0,4.0662336349487305,1210.0,1360.0,1590.0,1870.0,2130.0,2390.0,2530.0,317.0,950.0,32.474365234375,37.18813705444336,1.3235998153686523,0.0,True,14190.0,87.7208251953125,92.96766662597656,4326.659937515855,406.72109474241734,3999.3245582580566,230.95100297033787,8.663551092147827
107903,7061,69462,344.0,773.5440673828125,2323.448486328125,0.5004546642303467,3108.241455078125,0.10982567071914673,2160.0,4.186426162719727,530.0,600.0,760.0,960.0,1200.0,1410.0,1540.0,253.0,830.0,-15.310763359069824,8.936439514160156,1.395747423171997,0.0,True,3440.0,79.23421478271484,82.3984603881836,3849.037207186222,672.8903947472572,3476.009780883789,293.79321151971817,0.0
108570,6973,27431,95.0,923.6073608398438,2599.50439453125,0.47568657994270325,3903.105712890625,0.13649141788482666,2930.0,4.478824138641357,680.0,820.0,1030.0,1260.0,1510.0,1740.0,1880.0,281.0,790.0,12.615494728088379,-37.98530960083008,1.6505653858184814,0.0,True,10080.0,76.11419677734375,80.91156005859375,3963.237759023905,363.94802513718605,3794.622142791748,77.643997579813,14.857421875
112395,7052,53433,240.0,1048.9002685546875,2896.436279296875,0.4682835042476654,3899.583984375,0.13506095111370087,4430.0,3.3025314807891846,930.0,1110.0,1440.0,1790.0,2180.0,2620.0,2890.0,459.0,1000.0,-1.3535999059677124,-2.1734304428100586,1.5593119859695435,0.0,True,25129.998046875,92.18772888183594,96.435546875,4883.546461075544,845.9900798499584,4590.117576599121,199.02089497447014,2.2202606201171875
113066,7037,106610,330.0,1120.4052734375,3958.0849609375,0.5587643980979919,5533.84130859375,0.20340688526630402,4230.0,5.919616222381592,580.0,700.0,910.0,1150.0,1370.0,1600.0,1760.0,278.0,800.0,-21.108747482299805,44.56797790527344,1.291312336921692,0.0,True,6540.0,117.57698059082031,124.88571166992188,5892.685043632984,696.7921450734138,5476.788780212402,292.4727162718773,5.846566557884216
113181,6979,60157,132.0,1152.078125,3415.038330078125,0.4954899549484253,4806.48095703125,0.16757279634475708,5050.0,3.6543281078338623,960.0,1140.0,1450.0,1810.0,2180.0,2530.0,2780.0,428.0,1230.0,-23.48114776611328,-36.76512908935547,1.5600025653839111,0.0,True,28310.0,117.36405944824219,124.26781463623047,5140.330167084932,455.95927169919014,4901.339427947998,121.6266796886921,0.0
113890,6976,48408,155.0,1309.4443359375,3592.539794921875,0.46574923396110535,5406.5107421875,0.18798448145389557,4610.0,4.176408290863037,830.0,990.0,1280.0,1620.0,1950.0,2260.0,2480.0,395.0,1120.0,12.604416847229004,-33.636470794677734,1.7979995012283325,0.0,True,25960.0,133.4452667236328,142.87876892089844,5648.49529863894,612.954328790307,5380.2634201049805,128.35845352709293,6.428158283233643
114104,6967,85053,384.0,799.0081787109375,2512.6796875,0.5174616575241089,3574.0390625,0.12545767426490784,3680.0,2.742649555206299,810.0,970.0,1270.0,1600.0,1940.0,2260.0,2460.0,396.0,1170.0,23.833263397216797,39.654014587402344,1.2902987003326416,0.0,True,26369.998046875,104.11808776855469,110.28727722167969,3983.86500197649,568.2530177235603,3537.1515922546387,341.49743324518204,1.097888708114624
115759,6986,105688,279.0,1114.0391845703125,3686.617431640625,0.535880446434021,5359.4560546875,0.19435641169548035,3460.0,3.8720452785491943,720.0,860.0,1100.0,1430.0,2050.0,2420.0,2590.0,506.0,1410.0,14.526309967041016,-40.13772964477539,1.8005402088165283,0.0,True,10370.0,127.0931167602539,135.2107696533203,5820.781994372606,892.9530377686024,5444.3743686676025,241.72082927823067,7.593679666519165
116268,6989,7139,317.0,862.9933471679688,2487.44482421875,0.48484745621681213,3845.407470703125,0.13475951552391052,3540.0,3.1828157901763916,820.0,980.0,1230.0,1530.0,1860.0,2120.0,2290.0,361.0,1080.0,-5.391237258911133,-50.84641647338867,1.6318212747573853,0.0,True,19820.001953125,74.21797943115234,79.50288391113281,4091.6488368213177,666.7782694995403,3724.516716003418,284.15787172317505,8.756269663572311
117006,6972,90589,193.0,749.8550415039062,2179.998291015625,0.4881279766559601,3360.777587890625,0.12215497344732285,4510.0,2.961233615875244,1200.0,1360.0,1630.0,1960.0,2270.0,2560.0,2730.0,372.0,1100.0,38.663509368896484,-6.860806465148926,1.3913449048995972,0.0,True,19080.0,54.797035217285156,57.6162109375,3516.7047570943832,566.910766005516,3293.0216064453125,200.9128657579422,3.0085203647613525
117992,6969,10998,73.0,300.324462890625,922.28125,0.5087141394615173,1300.9766845703125,0.04611402377486229,2550.0,1.8493367433547974,650.0,720.0,870.0,1050.0,1260.0,1460.0,1560.0,232.0,690.0,-40.2841911315918,12.478799819946289,1.3357155323028564,0.0,True,5890.0,93.7523193359375,99.0584716796875,1538.975278377533,223.41875982284546,1355.3324394226074,89.89051961898804,0.0
118461,7052,115059,64.0,408.7450256347656,1319.58544921875,0.5270059704780579,1833.3663330078125,0.06564278900623322,3170.0,2.2894601821899414,840.0,970.0,1200.0,1450.0,1720.0,1990.0,2160.0,312.0,640.0,-32.31659698486328,18.364675521850586,1.6197701692581177,0.0,True,16560.001953125,34.055301666259766,35.768577575683594,2118.6558318138123,356.3175711631775,2030.3426818847656,50.03591525554657,4.221933007240295
118601,7052,116320,90.0,574.820068359375,1861.7197265625,0.5281668901443481,2633.636474609375,0.09447070211172104,3450.0,2.9906604290008545,1140.0,1270.0,1480.0,1730.0,1990.0,2220.0,2390.0,298.0,880.0,48.42668914794922,9.264857292175293,1.42482590675354,0.0,True,14159.9990234375,67.67730712890625,72.30000305175781,2971.0134482085705,467.62862154841423,2831.146381378174,72.1897597014904,0.0
119155,7033,130825,101.0,883.3043823242188,1958.18505859375,0.3782806992530823,3391.377197265625,0.1229558065533638,3970.0,2.5212044715881348,950.0,1170.0,1460.0,1800.0,2120.0,2450.0,2640.0,392.0,1210.0,24.106542587280273,-5.585796356201172,1.1669650077819824,0.0,True,16860.0,69.412841796875,73.97618865966797,3233.9592399299145,322.9826774299145,3074.5731506347656,82.55698773264885,7.416259765625
120492,6984,18954,182.0,892.10791015625,2846.7060546875,0.5227856040000916,4223.6552734375,0.15195435285568237,4290.0,2.819894790649414,920.0,1110.0,1480.0,1870.0,2260.0,2620.0,2810.0,461.0,1260.0,-10.686117172241211,-48.1136360168457,1.6313730478286743,0.0,True,28110.0,86.26968383789062,92.08152770996094,4320.08496889472,494.84384950995445,4065.1955032348633,162.86664852499962,5.753133296966553
120673,6994,60413,397.0,1118.365478515625,3420.215087890625,0.5071738958358765,4821.23876953125,0.17098720371723175,3350.0,4.292938709259033,790.0,950.0,1210.0,1510.0,1820.0,2140.0,2340.0,364.0,930.0,-45.958946228027344,1.7809995412826538,1.3775821924209595,0.0,True,17660.0,123.78168487548828,131.4283447265625,5730.800254672766,1068.9380033910275,5268.483516693115,326.096263974905,12.438789129257202
120966,7032,47882,446.0,1383.340576171875,3783.070556640625,0.46448683738708496,5415.41552734375,0.18581770360469818,5030.0,3.9399569034576416,1100.0,1300.0,1630.0,2010.0,2410.0,2780.0,2980.0,458.0,1290.0,-22.410018920898438,-7.622824192047119,1.308897852897644,0.0,True,26550.0,112.49141693115234,118.26737213134766,6080.654941052198,801.6933092772961,5549.957334518433,401.4213900268078,16.784799575805664
121300,6944,77944,187.0,698.96533203125,2180.316650390625,0.5144863724708557,3261.56298828125,0.11755350232124329,3430.0,2.7425148487091064,990.0,1200.0,1490.0,1820.0,2140.0,2420.0,2670.0,383.0,1060.0,-46.182430267333984,-22.706941604614258,1.1901987791061401,0.0,True,25600.0,78.13567352294922,83.3191146850586,3586.4255312383175,629.0151995122433,3348.795757293701,153.39625892043114,6.097841501235962
121399,6944,78844,98.0,1293.603271484375,3287.398193359375,0.4352312386035919,4883.865234375,0.17364402115345,2080.0,7.8718581199646,590.0,650.0,820.0,1010.0,1160.0,1300.0,1400.0,198.0,540.0,15.041505813598633,-9.207401275634766,1.4695669412612915,0.0,True,1070.0,118.52215576171875,125.32272338867188,5460.091963946819,760.8676597476006,5262.566345214844,77.0107871890068,1.99267578125
124887,6978,49450,175.0,1384.506591796875,3782.065185546875,0.46405211091041565,5310.11083984375,0.18076302111148834,3660.0,4.390659809112549,1120.0,1270.0,1530.0,1870.0,2280.0,2660.0,2840.0,431.0,1190.0,-13.356160163879395,18.885406494140625,2.6233983039855957,0.0,True,11350.0,132.53138732910156,137.91859436035156,5878.145826429129,579.5451031625271,5586.646545410156,157.86840865015984,1.0994850397109985
125491,6995,36744,213.0,704.99072265625,2186.126708984375,0.512305736541748,3244.6416015625,0.1148599311709404,4170.0,2.6842026710510254,1290.0,1460.0,1770.0,2070.0,2390.0,2710.0,2890.0,380.0,970.0,50.29108810424805,13.80809211730957,1.6442924737930298,0.0,True,22500.0,82.9678955078125,89.26042938232422,3432.986303538084,459.03525373339653,3154.478973388672,177.39319440722466,18.146240234375
125743,6987,103701,196.0,627.0646362304688,1805.193115234375,0.484376460313797,2424.48388671875,0.08432087302207947,3860.0,2.15258526802063,1080.0,1230.0,1460.0,1770.0,2100.0,2380.0,2590.0,367.0,1100.0,-4.573381423950195,0.49910929799079895,1.2999892234802246,0.0,True,19030.0,62.62856674194336,65.41557312011719,2840.820822775364,345.80163103342056,2593.225086212158,179.45889955759048,5.508270263671875
126354,7058,133613,126.0,981.1116333007812,2686.08642578125,0.46492576599121094,3769.19189453125,0.1308370679616928,2330.0,6.555063724517822,780.0,850.0,980.0,1130.0,1300.0,1490.0,1630.0,197.0,550.0,-1.5579707622528076,8.506548881530762,1.299117088317871,0.0,True,2190.0,85.68887329101562,88.96125030517578,4448.2575115561485,695.5779156088829,4205.4876136779785,157.0810245871544,0.0
128453,6988,133709,329.0,1228.8291015625,2864.13623046875,0.3995409309864044,4802.30859375,0.17054586112499237,4200.0,3.1387646198272705,1370.0,1530.0,1820.0,2230.0,2630.0,2980.0,3190.0,455.0,1350.0,20.062829971313477,-7.733598232269287,1.4196538925170898,0.0,True,24880.0,81.9883041381836,87.45874786376953,5353.853301525116,1178.8027415275574,4997.595554351807,270.96357476711273,3.3058682680130005
129164,7034,1991,139.0,934.4503173828125,2867.968994140625,0.5084969401359558,4158.4794921875,0.14651203155517578,3560.0,4.84901762008667,990.0,1110.0,1290.0,1510.0,1760.0,2010.0,2180.0,278.0,750.0,20.379161834716797,44.4099006652832,1.7044556140899658,0.0,True,10930.0,79.33680725097656,84.47139739990234,4763.330508112907,881.2429684400558,4569.921230316162,114.07247054576874,0.0
129677,6940,26258,132.0,1006.5455322265625,3076.853515625,0.5070061087608337,4266.6357421875,0.15492334961891174,3970.0,3.8440685272216797,860.0,1040.0,1320.0,1680.0,2000.0,2320.0,2510.0,395.0,1110.0,-28.548751831054688,-7.983499526977539,1.669366478919983,0.0,True,25420.0,110.5993423461914,116.82138061523438,4920.017100393772,725.8764982819557,4662.448047637939,142.08465486764908,4.8850555419921875
130277,7049,138602,122.0,691.5245971679688,2121.8017578125,0.5083935856819153,3017.098388671875,0.10827140510082245,3310.0,3.780069351196289,990.0,1100.0,1310.0,1560.0,1790.0,2060.0,2200.0,292.0,710.0,14.273992538452148,45.34536361694336,1.3744769096374512,0.0,True,10330.0,49.605926513671875,53.19818115234375,3007.2687256485224,144.1525452286005,2859.0113945007324,95.75931479036808,2.89208984375
131058,7037,117239,179.0,1377.24267578125,3697.34912109375,0.4572006165981293,5301.0595703125,0.18914435803890228,3980.0,4.417628765106201,1230.0,1420.0,1680.0,2000.0,2370.0,2710.0,2920.0,404.0,1230.0,9.842347145080566,-1.669625997543335,1.601784586906433,0.0,True,21630.0,112.38214111328125,119.20642852783203,5638.22830337286,450.9770216345787,5330.307975769043,193.9330283999443,1.6051580905914307
132227,7053,116969,97.0,1278.5650634765625,3891.497314453125,0.5053966045379639,5428.54931640625,0.1937982589006424,5000.0,4.932570457458496,950.0,1090.0,1350.0,1660.0,1970.0,2290.0,2540.0,370.0,1030.0,-27.193639755249023,-18.485197067260742,1.6371867656707764,0.0,True,18540.0,114.23875427246094,120.71991729736328,6002.423492342234,718.2257536947727,5811.776210784912,72.64973822236061,3.7587890625
132350,7062,90423,140.0,1212.1163330078125,3752.222900390625,0.5116705894470215,5179.7763671875,0.1863347738981247,3180.0,6.2439961433410645,920.0,1060.0,1260.0,1500.0,1730.0,1950.0,2100.0,279.0,760.0,30.862762451171875,27.173612594604492,1.6627830266952515,0.0,True,6330.0,108.79039001464844,115.13546752929688,5498.063557416201,424.8698470890522,5253.874217987061,127.55638030171394,7.84256911277771
132863,6981,94583,161.0,913.4691162109375,2532.402099609375,0.46981820464134216,3910.065185546875,0.13771489262580872,2050.0,5.6587443351745605,630.0,720.0,850.0,1020.0,1190.0,1370.0,1490.0,202.0,540.0,-4.841747760772705,-49.695709228515625,1.5053056478500366,0.0,True,4270.0,68.60881042480469,73.23406219482422,4123.438544303179,609.0631323158741,3918.988639831543,134.9198980629444,0.9211959838867188
133348,7026,33758,358.0,756.4752197265625,2270.104248046875,0.5001120567321777,3315.09814453125,0.1196465864777565,2650.0,4.0325846672058105,810.0,910.0,1100.0,1300.0,1530.0,1770.0,1900.0,262.0,720.0,25.896446228027344,44.35483169555664,1.1694419384002686,0.0,True,9650.0,77.24600982666016,81.84221649169922,3596.370605021715,492.792075663805,3169.8961753845215,345.20485082268715,4.0235689878463745
135228,7060,77189,154.0,482.2820129394531,1495.404296875,0.5122765302658081,2154.09326171875,0.07597648352384567,3200.0,1.8784843683242798,800.0,980.0,1280.0,1610.0,1970.0,2290.0,2470.0,405.0,1060.0,8.215119361877441,44.057369232177734,1.3413794040679932,0.0,True,29690.0,48.66999435424805,52.28390884399414,2444.6207025945187,418.5941408574581,2261.712257385254,127.12736734747887,7.111083507537842
135256,7060,77370,249.0,1160.0074462890625,3515.507080078125,0.5037947297096252,5388.22119140625,0.1935993731021881,4460.0,3.2802014350891113,1120.0,1340.0,1740.0,2160.0,2610.0,3040.0,3270.0,518.0,1410.0,5.754741191864014,-49.55329132080078,1.4265377521514893,0.0,True,29679.998046875,109.7687759399414,118.95016479492188,5345.5416950285435,560.5214542448521,5003.9516525268555,220.8255334496498,10.995733112096786
135777,7035,6565,162.0,832.7691650390625,2401.4931640625,0.4850330352783203,3465.41357421875,0.12196183949708939,3940.0,2.6344175338745117,890.0,1060.0,1350.0,1710.0,2070.0,2410.0,2680.0,421.0,1250.0,17.75249481201172,8.060452461242676,1.456300139427185,0.0,True,28490.0,77.82317352294922,82.65943908691406,3626.437469229102,314.8281628936529,3418.501293182373,128.70760031044483,1.4054022133350372
136208,7022,144832,107.0,1344.59716796875,3944.117431640625,0.4915221035480499,5392.01220703125,0.1886463761329651,2500.0,8.652624130249023,650.0,740.0,900.0,1070.0,1240.0,1410.0,1520.0,205.0,570.0,-11.50764274597168,-23.27313232421875,1.436807632446289,0.0,True,2080.0,125.85970306396484,131.083740234375,6285.073600411415,870.4844051599503,6056.994514465332,100.97875189781189,1.2406309843063354
137403,7047,41913,149.0,548.8704833984375,1603.3604736328125,0.48995205760002136,2438.432373046875,0.08897874504327774,2050.0,3.887174129486084,390.0,470.0,670.0,850.0,1000.0,1160.0,1250.0,205.0,460.0,-53.458797454833984,1.2914117574691772,1.1364588737487793,0.0,True,1210.0,47.062007904052734,50.51607131958008,2597.2197113335133,398.0922737419605,2431.7948417663574,118.3628616631031,0.0
138716,6970,80156,148.0,1194.4573974609375,3337.936279296875,0.47292429208755493,5313.69482421875,0.1883133202791214,3390.0,3.880826234817505,970.0,1130.0,1420.0,1750.0,2090.0,2410.0,2590.0,395.0,1170.0,7.888726711273193,-49.184810638427734,2.0119130611419678,0.0,True,27980.0,105.233154296875,113.91859436035156,5303.132272750139,665.3712864220142,5062.077518463135,123.01366236805916,12.807937622070312
139511,7021,33521,83.0,754.7601928710938,1774.002685546875,0.403059720993042,2624.029052734375,0.0871276929974556,2000.0,7.255801677703857,20.0,40.0,140.0,780.0,960.0,1090.0,1200.0,387.0,960.0,-24.422258377075195,-23.094974517822266,1.5144898891448975,0.0,True,360.0,5887.84033203125,6174.2119140625,9056.167910009623,637.1698631346226,3104.4876556396484,63.839922338724136,0.0
139972,6981,97222,233.0,782.834228515625,1716.6224365234375,0.3735964894294739,2803.72900390625,0.08431219309568405,7410.0,1.5490307807922363,320.0,420.0,720.0,1420.0,1930.0,3010.0,3610.0,768.0,1970.0,37.793190002441406,37.64753341674805,11.244138717651367,0.0,True,1620.0,13.427533149719238,14.377257347106934,3083.806777089834,570.621919721365,2858.885829925537,203.96118745207787,7.5322265625
140532,6969,94226,143.0,46.84864807128906,123.6049575805664,0.45030614733695984,4582.08642578125,0.0065769352950155735,3830.0,0.17189374566078186,430.0,600.0,1270.0,2320.0,2860.0,3170.0,3400.0,821.0,2140.0,45.3448486328125,13.134785652160645,1.459363579750061,0.0,True,2260.0,14.946246147155762,16.1669921875,9092.895074218512,681.1106656491756,720.1089553833008,117.7089703977108,13.783203125
141333,6997,30228,130.0,1083.5823974609375,2990.40576171875,0.4680483043193817,4651.71728515625,0.16256943345069885,3920.0,3.9487829208374023,880.0,1060.0,1370.0,1690.0,2030.0,2350.0,2560.0,395.0,1040.0,-6.055167198181152,-49.82881164550781,1.5927222967147827,0.0,True,26349.998046875,128.95205688476562,138.45864868164062,4688.367856681347,485.21633690595627,4453.025049209595,104.8938176035881,1.4969329833984375
141422,6997,30914,217.0,431.9499816894531,1230.4078369140625,0.48031651973724365,1870.6529541015625,0.06673318892717361,2520.0,2.289497137069702,640.0,740.0,900.0,1090.0,1310.0,1500.0,1610.0,238.0,720.0,28.01337432861328,-30.618019104003906,1.122254490852356,0.0,True,6490.0,44.84539031982422,48.13227844238281,2054.976743325591,348.04419480264187,1818.3735008239746,187.24761801958084,4.510234162211418
142405,6990,23258,124.0,707.3630981445312,2152.147705078125,0.5052558779716492,3014.60888671875,0.10735107213258743,3740.0,3.0131516456604004,760.0,930.0,1190.0,1480.0,1760.0,2060.0,2230.0,348.0,1010.0,-23.308956146240234,20.381032943725586,1.5498427152633667,0.0,True,19420.0,59.44326400756836,62.08195495605469,3281.299151495099,362.3366003781557,3102.4043312072754,116.67671783268452,2.774838447570801
143190,6987,137126,169.0,885.5424194335938,2813.163330078125,0.521160900592804,4215.1298828125,0.15036259591579437,4110.0,3.2219297885894775,1510.0,1670.0,1970.0,2300.0,2660.0,2950.0,3170.0,400.0,1170.0,39.577247619628906,-28.57025146484375,1.5004384517669678,0.0,True,22200.0,73.02165222167969,78.59835815429688,4230.371509224176,458.8579136431217,3956.791851043701,145.4549938738346,55.10301208496094
145055,6982,134310,113.0,561.9130859375,1810.8756103515625,0.5263690948486328,2410.68798828125,0.08455036580562592,3780.0,2.1637275218963623,1300.0,1500.0,1760.0,2110.0,2430.0,2740.0,2930.0,390.0,1080.0,-16.674041748046875,12.895618438720703,1.4106059074401855,0.0,True,26470.001953125,56.639156341552734,59.093685150146484,2823.9502121806145,394.59450310468674,2660.648296356201,97.99140590429306,8.671353578567505
145284,6973,91215,256.0,895.3435668945312,2601.4150390625,0.48790088295936584,3513.787353515625,0.12010034918785095,3460.0,4.315803050994873,830.0,950.0,1190.0,1430.0,1700.0,1970.0,2180.0,313.0,730.0,-12.602416038513184,6.727308750152588,1.438043236732483,0.0,True,13780.0,72.36016082763672,75.23755645751953,4086.2217657268047,517.284456461668,3792.00545501709,218.0907106101513,3.76543927192688
