,runID,evtID,S2_area,S2_btm_area,S2_top_area,S2_TBA,S2_corrected_area,S2_XY_corrected_area,S2_width_ns,S2_peakAmp,S2_AFT_5,S2_AFT_10,S2_AFT_25,S2_AFT_50,S2_AFT_75,S2_AFT_90,S2_AFT_95,S2_rmsWidth_ns,S2_fwhm_ns,S2_x_cm,S2_y_cm,S2_xy_chiSq,S2_n_saturated,has_good_S1,drift_time,S1_area,S1_corrected_area,evt_total_area,evt_bad_area,evt_bad_e_area,evt_bad_ph_area,evt_bad_oth_area
73729,8132,142621,296.0,538.991455078125,1679.01513671875,0.5139856934547424,2536.06591796875,0.08937526494264603,5650.0,1.092278003692627,1040.0,1390.0,1910.0,2530.0,3270.0,3850.0,4230.0,777.0,2310.0,-38.61198043823242,33.46673583984375,1.629616379737854,0.0,True,52670.0,75.494140625,81.85077667236328,2564.8089851439,271.0777839720249,2218.237060546875,264.87552776932716,6.202256202697754
73898,8132,144267,131.0,906.9296264648438,2625.804931640625,0.4865565598011017,3959.8330078125,0.1363271027803421,5670.0,1.4316445589065552,730.0,1040.0,1610.0,2500.0,3630.0,4350.0,4740.0,1077.0,3290.0,44.5930290222168,21.524307250976562,1.403327465057373,0.0,True,51920.0,62.515018463134766,68.019287109375,3954.074720084667,358.48719185590744,3720.3503456115723,105.91681689023972,65.29253911972046
74263,8148,94820,616.0,676.2185668945312,2019.0887451171875,0.49822521209716797,3039.42626953125,0.10647881031036377,6430.0,1.14800226688385,1500.0,1810.0,2410.0,3160.0,3950.0,4540.0,4920.0,862.0,2720.0,45.022056579589844,21.430448532104492,1.4714758396148682,0.0,True,53810.00390625,37.644405364990234,40.86193084716797,3837.8495301902294,1104.9866189658642,3218.255268096924,567.1294175088406,14.820439219474792
74296,8158,85155,107.0,1183.8863525390625,3462.243408203125,0.49037736654281616,5297.38720703125,0.18945161998271942,4940.0,3.1530048847198486,1410.0,1630.0,2020.0,2510.0,2980.0,3380.0,3610.0,545.0,1530.0,35.34284973144531,-24.19698715209961,1.6750695705413818,0.0,True,51810.00390625,87.71539306640625,96.15860748291016,5289.110515594482,555.4102592468262,5097.876441955566,89.79610061645508,13.722579956054688
74349,8158,85613,132.0,377.9053039550781,1013.5801391601562,0.45683178305625916,1545.2149658203125,0.05126843601465225,5000.0,0.7946031093597412,1030.0,1240.0,1630.0,2180.0,2770.0,3240.0,3610.0,633.0,1920.0,18.723478317260742,-40.55815124511719,1.3724205493927002,0.0,True,55650.0,24.607009887695312,26.814075469970703,1530.2694723308086,114.23509427905083,1391.4273681640625,114.23509427905083,0.0
74433,8158,86342,247.0,787.4694213867188,2459.258544921875,0.5149150490760803,3675.428955078125,0.13347956538200378,5090.0,2.057161331176758,1170.0,1380.0,1750.0,2280.0,2760.0,3180.0,3510.0,567.0,1600.0,36.892539978027344,-30.54954719543457,1.7795594930648804,0.0,True,55190.0,124.18928527832031,135.75924682617188,3835.746358960867,464.8432064950466,3471.7764282226562,223.5455262362957,16.235119223594666
74781,8169,81836,138.0,124.52203369140625,411.424072265625,0.5353188514709473,611.3109130859375,0.02227719873189926,4380.0,0.4606412947177887,1120.0,1430.0,1800.0,2330.0,2690.0,3040.0,3370.0,517.0,1480.0,39.51044845581055,-13.395816802978516,1.3085498809814453,0.0,True,54410.0,16.128664016723633,17.740341186523438,672.4003308415413,121.16870051622391,535.1029663085938,121.16870051622391,0.0
74975,8130,64465,164.0,833.4359741210938,2476.056884765625,0.49633610248565674,3436.959228515625,0.12371183931827545,4630.0,2.177947521209717,1370.0,1660.0,2070.0,2520.0,2990.0,3400.0,3710.0,543.0,1590.0,-31.315317153930664,-5.500150680541992,1.54648756980896,0.0,True,56260.0,107.80455780029297,115.36750030517578,3875.0959681868553,457.77090257406235,3595.4255599975586,151.89683616161346,19.96901422739029
75957,8135,128649,149.0,209.47596740722656,740.104248046875,0.5588030219078064,1088.239013671875,0.038149140775203705,4220.0,0.7476430535316467,1040.0,1280.0,1720.0,2240.0,2720.0,3030.0,3320.0,551.0,1430.0,-14.877588272094727,46.90970230102539,1.1841139793395996,0.0,True,54940.0,56.55052185058594,61.03761672973633,1189.9523432850838,184.16421157121658,1001.4316825866699,131.9701388478279,0.0
76134,8158,80085,666.0,276.30517578125,817.9214477539062,0.49497634172439575,1160.573486328125,0.04221724718809128,4510.0,0.7808697819709778,1050.0,1300.0,1650.0,2080.0,2620.0,2980.0,3220.0,547.0,1680.0,-35.54100799560547,-3.2826812267303467,1.4564130306243896,0.0,True,55620.0,16.800800323486328,17.94504737854004,1771.0535500645638,660.2964509129524,1155.6106071472168,589.15948086977,9.482661724090576
76333,8158,81791,265.0,2315.683349609375,6874.33837890625,0.4960440397262573,9460.609375,0.3285418748855591,5970.0,4.705494403839111,1560.0,1870.0,2350.0,2870.0,3440.0,3930.0,4250.0,637.0,1840.0,1.546262502670288,20.011539459228516,1.8087162971496582,0.0,True,51690.0,163.93785095214844,173.3534698486328,10407.55012601614,1053.5673531889915,9988.675720214844,211.52177518606186,43.41477966308594
76741,8153,113305,475.0,1697.5509033203125,5374.55029296875,0.5199303030967712,7482.375,0.2678183317184448,6200.0,4.274023532867432,1520.0,1840.0,2320.0,2910.0,3430.0,3940.0,4190.0,644.0,1580.0,-28.71891975402832,-4.5733513832092285,1.2633274793624878,0.0,True,50170.0,121.83158111572266,129.8031005859375,8035.686820745468,842.4997708797455,7449.692764282227,423.66069531440735,40.50178003311157
77426,8128,62045,355.0,1179.362060546875,3616.026611328125,0.5081266164779663,5317.36962890625,0.19150306284427643,5160.0,2.7339706420898438,1380.0,1680.0,2150.0,2650.0,3200.0,3690.0,4000.0,620.0,1820.0,42.49285125732422,-5.236680030822754,1.401508092880249,0.0,True,54010.0,119.90289306640625,130.80271911621094,5989.9622520804405,1074.7600426077843,5540.468620300293,314.3160589337349,15.274679780006409
77515,8158,70158,127.0,437.9530029296875,1410.8580322265625,0.5262328386306763,1860.584716796875,0.06633379310369492,6010.0,1.286746621131897,1570.0,1790.0,2240.0,2710.0,3210.0,3650.0,3960.0,564.0,1350.0,-8.333647727966309,9.005048751831055,1.6213042736053467,0.0,True,53890.00390625,14.336458206176758,15.068166732788086,2178.2634167969227,315.5950494110584,2045.3810691833496,115.18830516934395,3.357584238052368
77532,8158,70370,294.0,604.3081665039062,1904.65771484375,0.518281102180481,2648.645751953125,0.09534511715173721,4620.0,1.7185518741607666,1150.0,1390.0,1780.0,2270.0,2720.0,3190.0,3560.0,559.0,1520.0,-25.97716522216797,-23.994531631469727,2.1893973350524902,0.0,True,55239.99609375,103.31195068359375,110.80210876464844,3052.177326500416,440.25062972307205,2682.7775230407715,263.0238192677498,3.0640335083007812
77694,8158,71791,159.0,2007.1307373046875,5831.21728515625,0.48786890506744385,8856.607421875,0.3088543713092804,7110.0,3.8030683994293213,1360.0,1570.0,2030.0,2620.0,3350.0,4280.0,4860.0,829.0,2020.0,40.852684020996094,-20.794519424438477,1.5411314964294434,0.0,True,50310.0,173.61997985839844,189.50137329101562,8871.636903002858,859.5569622069597,8511.148517608643,151.07253761589527,35.795867919921875
77969,8163,79250,94.0,397.00640869140625,1154.122314453125,0.48810645937919617,1612.47607421875,0.054299596697092056,4500.0,1.1266931295394897,1010.0,1230.0,1640.0,2070.0,2570.0,3040.0,3290.0,553.0,1530.0,-19.44145965576172,16.336544036865234,1.3920713663101196,0.0,True,54320.0,53.97979736328125,56.72891616821289,1792.9417347311974,188.1693348288536,1646.3945655822754,83.2695894241333,9.297782361507416
78524,8159,87311,473.0,613.9412841796875,1815.1484375,0.49450916051864624,2610.926513671875,0.0928393080830574,5090.0,1.8039783239364624,1770.0,1960.0,2340.0,2830.0,3290.0,3760.0,4090.0,554.0,1630.0,-10.350604057312012,39.086814880371094,1.3334462642669678,0.0,True,54590.0,40.27056121826172,42.851768493652344,3314.3723113536835,844.8561446666718,2845.5264892578125,412.53300154209137,16.042259335517883
78993,8141,124243,124.0,1584.15478515625,4807.69921875,0.5043207406997681,7072.0380859375,0.24866293370723724,7270.0,3.2111542224884033,1470.0,1820.0,2400.0,3230.0,3860.0,4410.0,4670.0,817.0,2350.0,7.024054527282715,-40.673851013183594,1.7216012477874756,0.0,True,51370.0,197.69248962402344,214.1000213623047,7034.9309223890305,445.261870265007,6711.465286254883,104.53623855113983,21.236907958984375
79492,8167,114299,110.0,890.86279296875,2621.058349609375,0.49266356229782104,3756.08154296875,0.13236701488494873,4890.0,2.3421437740325928,1210.0,1540.0,2010.0,2480.0,2980.0,3440.0,3720.0,586.0,1480.0,16.46281623840332,8.217989921569824,1.5501723289489746,0.0,True,55440.0,124.0723876953125,132.66636657714844,3877.905458897352,241.82916495203972,3639.01420211792,94.30833289027214,20.510536193847656
79660,8153,83354,93.0,350.2786560058594,924.12890625,0.4502878189086914,1362.994384765625,0.045352447777986526,5170.0,1.0676560401916504,1180.0,1420.0,1890.0,2300.0,2770.0,3210.0,3560.0,540.0,1320.0,-4.626912593841553,34.837833404541016,1.4281340837478638,0.0,True,55300.0,25.390052795410156,27.184181213378906,1508.8116832971573,209.08898890018463,1409.8792915344238,73.5423389673233,0.0
79948,8132,30233,272.0,1338.20458984375,4087.641845703125,0.5067296028137207,5765.5888671875,0.20390166342258453,4620.0,3.3664610385894775,1120.0,1410.0,1870.0,2380.0,2880.0,3350.0,3640.0,600.0,1580.0,-37.015316009521484,-4.962463855743408,1.3870031833648682,0.0,True,54559.99609375,89.42018127441406,95.59689331054688,6260.2430492937565,744.6109539568424,5909.905601501465,243.00705018639565,17.910216331481934
80008,8132,30850,365.0,2404.943115234375,7234.7421875,0.501032829284668,11301.404296875,0.3976898491382599,6440.0,5.9112677574157715,1430.0,1670.0,2120.0,2600.0,3120.0,3620.0,3970.0,597.0,1590.0,-15.619644165039062,50.703880310058594,1.8546810150146484,0.0,True,52300.0,201.52896118164062,219.29776000976562,11065.650187969208,1224.3848986625671,10486.396717071533,307.05605471134186,70.66845500469208
80091,8132,31382,187.0,139.27000427246094,399.1233825683594,0.48264598846435547,548.542724609375,0.01853085495531559,6800.0,0.45564061403274536,1140.0,1460.0,1930.0,2400.0,2940.0,3290.0,3480.0,569.0,1420.0,-4.379411697387695,14.02299976348877,1.4869849681854248,0.0,True,54990.0,6.470609664916992,6.7137579917907715,876.3713778704405,331.6881217211485,707.5955085754395,155.13369598984718,7.1715636402368546
80143,8132,31919,127.0,1597.604736328125,4677.6689453125,0.49082550406455994,6881.57958984375,0.239619180560112,5830.0,3.4168148040771484,1640.0,2000.0,2510.0,3090.0,3620.0,4080.0,4410.0,649.0,1930.0,-31.76325798034668,-29.54352378845215,1.6826961040496826,0.0,True,53729.99609375,107.03848266601562,114.97529602050781,6922.9415156543255,540.3717829883099,6664.095672607422,104.68294784426689,47.124412536621094
80489,8167,132581,412.0,763.5638427734375,2421.467529296875,0.5205298066139221,3531.443359375,0.12698186933994293,4460.0,2.163968801498413,1070.0,1350.0,1780.0,2240.0,2720.0,3170.0,3470.0,559.0,1450.0,25.261920928955078,-34.61118698120117,1.4618134498596191,0.0,True,52080.0,90.79984283447266,98.64774322509766,3849.1006477177143,573.1496818363667,3389.832191467285,359.80318224430084,8.665431171655655
80628,8167,134274,682.0,1280.253662109375,3936.3349609375,0.509160578250885,5544.73046875,0.1958480328321457,5060.0,3.1708500385284424,1390.0,1620.0,2030.0,2510.0,3000.0,3400.0,3650.0,559.0,1740.0,-27.701026916503906,18.0421142578125,1.5167354345321655,0.0,True,55409.99609375,165.88023376464844,175.48939514160156,6906.098261103034,1523.2712499946356,6086.597766876221,618.2282020896673,35.39205837249756
80756,8158,5409,92.0,814.5799560546875,2488.89501953125,0.5068344473838806,3551.065673828125,0.12874186038970947,5460.0,2.151975631713867,1450.0,1770.0,2180.0,2670.0,3150.0,3650.0,3970.0,576.0,1570.0,18.102371215820312,7.491744518280029,1.3832772970199585,0.0,True,50950.00390625,73.27730560302734,78.38786315917969,3900.8148951232433,523.886954754591,3736.5387268066406,78.55192992091179,12.446932792663574
81183,8148,106525,113.0,649.1054077148438,2009.847412109375,0.51175856590271,3028.19384765625,0.10957261919975281,4730.0,1.6930848360061646,1130.0,1400.0,1820.0,2260.0,2790.0,3220.0,3450.0,566.0,1690.0,30.895648956298828,-30.869155883789062,1.4527530670166016,0.0,True,53830.0,67.51319885253906,73.81632232666016,3178.1613906025887,451.6696761250496,3004.065643310547,104.49359446763992,2.088953971862793
81425,8139,6085,74.0,45.921146392822266,136.77902221679688,0.4973059594631195,191.87179565429688,0.006728170905262232,2990.0,0.2906860411167145,340.0,500.0,900.0,1220.0,1560.0,2050.0,2300.0,461.0,980.0,14.01102352142334,19.69803237915039,1.563636064529419,0.0,True,56089.99609375,8.071518898010254,8.565999984741211,257.27040416002274,66.53695899248123,182.66192626953125,66.53695899248123,0.0
82763,8131,78163,164.0,471.37091064453125,1582.15625,0.540915846824646,2256.904541015625,0.07964903861284256,4570.0,1.4609919786453247,900.0,1170.0,1550.0,2030.0,2490.0,2910.0,3240.0,550.0,1490.0,-47.75567626953125,8.225264549255371,1.568650245666504,0.0,True,55279.99609375,93.43293762207031,101.77081298828125,2384.2806978821754,237.59214502573013,2134.524787902832,156.1550036072731,0.16796875
83678,8153,141548,139.0,1787.3885498046875,5344.22900390625,0.4987424314022064,7440.888671875,0.25943008065223694,6430.0,3.487605571746826,1510.0,1820.0,2370.0,2970.0,3570.0,4070.0,4390.0,695.0,1870.0,17.662490844726562,18.568283081054688,1.8074493408203125,0.0,True,50780.0,201.86288452148438,214.5536651611328,8001.155979037285,667.7374304533005,7624.2263832092285,128.66657149791718,46.400139808654785
83788,8161,35029,164.0,208.89749145507812,457.6778869628906,0.3732216954231262,747.3748779296875,0.02063530869781971,2400.0,0.7016358375549316,210.0,330.0,570.0,970.0,1530.0,1840.0,1970.0,497.0,1590.0,-43.99403762817383,-10.323324203491211,4.248222827911377,0.0,True,208200.0,20.874479293823242,22.418071746826172,1024.13117903471,336.7870952486992,849.3414459228516,151.52639883756638,2.38885498046875
83899,8161,36158,81.0,287.0918273925781,977.7277221679688,0.54603511095047,1311.13671875,0.048264890909194946,4230.0,0.8107953071594238,770.0,1090.0,1520.0,1990.0,2500.0,2950.0,3270.0,584.0,1720.0,-21.147369384765625,10.144563674926758,1.268659234046936,0.0,True,54280.0,41.591739654541016,43.73367691040039,1529.993614166975,223.5484809577465,1384.888542175293,93.71926495432854,9.7940673828125
83976,8161,36936,98.0,497.0994567871094,1351.56640625,0.4622073173522949,1963.383056640625,0.0672883465886116,4400.0,1.6365842819213867,910.0,1120.0,1560.0,1980.0,2430.0,2810.0,3050.0,519.0,1170.0,-24.164030075073242,21.659666061401367,1.7233425378799438,0.0,True,53550.0,48.9013557434082,51.785316467285156,2258.1796258091927,360.62275248765945,2117.1958084106445,81.12679439783096,10.95566725730896
84013,8161,37252,132.0,858.44140625,2549.85546875,0.496263712644577,3796.317138671875,0.13311046361923218,5310.0,2.2870898246765137,1790.0,2110.0,2560.0,3050.0,3550.0,4020.0,4290.0,587.0,1550.0,39.41154861450195,-0.2779804468154907,1.4627349376678467,0.0,True,55610.0,127.51329803466797,139.1170196533203,3796.892676472664,261.0507651567459,3515.838596343994,139.93787384033203,13.602908253669739
84275,8171,29515,93.0,437.9161376953125,959.2239990234375,0.37312495708465576,1253.84423828125,0.04679545387625694,4090.0,0.7883824706077576,970.0,1280.0,1850.0,2470.0,3110.0,3650.0,3850.0,729.0,2680.0,-25.96747398376465,-4.105439186096191,1.85672128200531,0.0,True,50280.00390625,27.784137725830078,29.998008728027344,6987.877629101276,708.7601974606514,1990.893653869629,107.04909536242485,7.891911119222641
84402,8164,110574,135.0,481.6048278808594,1291.6397705078125,0.45680946111679077,1982.3773193359375,0.07081153243780136,4310.0,1.1665709018707275,1380.0,1640.0,2130.0,2690.0,3200.0,3630.0,3830.0,619.0,1860.0,31.48294448852539,-28.429908752441406,1.4280353784561157,0.0,True,54790.0,42.24816131591797,46.44244384765625,1993.452940583229,178.0346132516861,1773.170166015625,112.05581045150757,65.97880280017853
84812,8156,21926,148.0,1708.23095703125,5431.6142578125,0.5214935541152954,7474.10107421875,0.26299938559532166,5110.0,4.8439106941223145,1490.0,1740.0,2170.0,2650.0,3150.0,3610.0,3900.0,574.0,1370.0,-13.412284851074219,26.835201263427734,1.4655041694641113,0.0,True,50020.0,158.3295440673828,166.90652465820312,7866.5045257508755,567.9371887147427,7528.507160186768,135.644975990057,44.02284550666809
85146,8149,92290,130.0,638.1973266601562,2187.8310546875,0.5483433604240417,3105.1435546875,0.1129002794623375,6230.0,1.7443616390228271,1770.0,2090.0,2700.0,3230.0,3740.0,4200.0,4440.0,632.0,1630.0,-43.457759857177734,18.18894386291504,1.9845290184020996,0.0,True,53450.0,96.72964477539062,104.645751953125,3348.2576552033424,425.7025709748268,3138.53470993042,111.3750382065773,1.6182622909545898
85242,8147,8187,182.0,835.5255737304688,2643.907470703125,0.5197346210479736,3573.892333984375,0.1270204484462738,4850.0,2.41361141204834,1330.0,1600.0,1990.0,2500.0,2960.0,3370.0,3680.0,555.0,1580.0,-13.320565223693848,-18.539779663085938,1.4272793531417847,0.0,True,51990.00390625,44.16704559326172,44.95302963256836,4047.0944106578827,536.3941562175751,3840.543384552002,169.4706975221634,6.002144455909729
85399,8147,9753,251.0,890.5184936523438,2556.41259765625,0.483297735452652,3566.19189453125,0.12395595014095306,4710.0,2.251263380050659,1110.0,1340.0,1750.0,2190.0,2680.0,3060.0,3360.0,537.0,1640.0,-13.35502815246582,-30.65781593322754,1.6577142477035522,0.0,True,51060.0,54.503597259521484,58.55997848510742,3886.990510761738,385.66025334596634,3591.100254058838,228.31731122732162,13.069348216056824
85448,8157,20187,195.0,583.8988037109375,1814.9154052734375,0.5131771564483643,2655.652587890625,0.09359105676412582,4720.0,1.5439969301223755,760.0,950.0,1400.0,1900.0,2430.0,2890.0,3190.0,599.0,1980.0,-13.156954765319824,-44.295894622802734,1.4122077226638794,0.0,True,54110.0,43.12413787841797,46.23423767089844,2705.029548972845,263.1915439069271,2461.999370574951,172.75804814696312,27.147992372512817
85513,8157,20810,64.0,239.64456176757812,681.279541015625,0.4795563519001007,950.6552734375,0.03215000405907631,4800.0,0.6259624361991882,780.0,1090.0,1530.0,2070.0,2680.0,3270.0,3570.0,677.0,1760.0,-13.620588302612305,-13.751023292541504,1.6037625074386597,0.0,True,54530.0,17.675031661987305,18.48788070678711,1047.1066620349884,108.5489399433136,972.4575538635254,56.97407650947571,0.0
85876,8139,108872,65.0,524.5599365234375,1496.050537109375,0.4807906448841095,2050.4306640625,0.07268177717924118,4240.0,1.3597488403320312,850.0,1130.0,1520.0,2010.0,2480.0,2890.0,3130.0,547.0,1480.0,-13.725448608398438,-6.009118556976318,1.3223114013671875,0.0,True,55000.0,63.88878631591797,67.21632385253906,2278.360573589802,193.96910172700882,2149.3274154663086,62.51776963472366,2.6266021728515625
86401,8157,83978,156.0,866.3948974609375,2547.3388671875,0.49240627884864807,3478.21875,0.12053325027227402,4600.0,2.3615951538085938,1440.0,1720.0,2120.0,2570.0,3030.0,3450.0,3720.0,535.0,1540.0,-3.738621711730957,19.032747268676758,1.2706491947174072,0.0,True,51749.99609375,40.97586441040039,43.25809097290039,3763.2044617831707,308.5874840915203,3570.560245513916,146.75589427351952,4.912457585334778
86653,8162,88588,147.0,958.4273681640625,2668.962158203125,0.4715608060359955,3789.550048828125,0.13196900486946106,6210.0,2.0023112297058105,1620.0,1850.0,2290.0,2850.0,3400.0,3880.0,4170.0,634.0,1950.0,22.78708267211914,18.891231536865234,1.1705125570297241,0.0,True,54610.0,43.359493255615234,46.3849983215332,3883.524281769991,212.7680599987507,3679.83837890625,158.46646711230278,1.8599424958229065
86798,8162,89944,230.0,186.6060333251953,471.1355895996094,0.43258556723594666,694.3734130859375,0.02257157675921917,3900.0,0.5221933722496033,700.0,870.0,1260.0,1710.0,2300.0,2840.0,3240.0,612.0,1540.0,-24.480079650878906,3.9183194637298584,1.1786140203475952,0.0,True,55599.99609375,10.264286041259766,10.873601913452148,928.0249322503805,260.68752609193325,720.86083984375,195.1795899719,1.7202163934707642
87268,8131,31766,107.0,670.1348266601562,2060.9580078125,0.5092552304267883,2813.87158203125,0.0967564508318901,6250.0,1.2876920700073242,1270.0,1640.0,2210.0,2900.0,3690.0,4460.0,4930.0,881.0,2110.0,-0.4878564476966858,-21.941442489624023,1.5870479345321655,0.0,True,52870.0,40.31507873535156,42.59819412231445,3219.786040008068,448.3405901789665,3081.0658645629883,95.73153275251389,2.6735639572143555
87314,8131,32137,1014.0,962.6070556640625,2152.919677734375,0.38205820322036743,3684.338623046875,0.12896765768527985,9660.0,1.053218960762024,2600.0,3140.0,3910.0,4930.0,5990.0,6970.0,7510.0,1193.0,3070.0,22.736186981201172,-0.9257903695106506,1.6641103029251099,0.0,True,55729.99609375,68.62797546386719,74.5771484375,4577.070553958416,1392.9296390414238,3565.1110458374023,895.7108274102211,47.620705246925354
87853,8134,79130,103.0,144.21873474121094,358.76385498046875,0.42654579877853394,532.0033569335938,0.01786753535270691,4690.0,0.5513169169425964,1470.0,1690.0,1990.0,2460.0,2910.0,3270.0,3520.0,508.0,1050.0,-9.785453796386719,34.92502212524414,1.0379287004470825,0.0,True,55279.99609375,21.522085189819336,22.85235023498535,612.4135159552097,87.82703867554665,503.06439208984375,87.82703867554665,0.0
88181,8141,74469,322.0,529.2984619140625,1730.9931640625,0.5316547155380249,2379.04638671875,0.08448810875415802,7050.0,1.2983572483062744,1090.0,1360.0,1890.0,2540.0,3160.0,3840.0,4420.0,760.0,1810.0,10.094528198242188,24.996973037719727,1.2792686223983765,0.0,True,53099.99609375,28.63846778869629,30.26101303100586,2617.4743782281876,328.4924045801163,2306.8709564208984,266.93004405498505,15.034909963607788
89746,8158,96159,67.0,96.14913177490234,258.4425964355469,0.4576910436153412,409.22760009765625,0.014141843654215336,4040.0,0.38562852144241333,370.0,630.0,1270.0,1840.0,2170.0,2640.0,3040.0,597.0,1040.0,30.175683975219727,-26.41631507873535,0.9778271913528442,0.0,True,54649.99609375,5.202993869781494,5.823108196258545,525.3681212067604,165.5555081963539,462.7990036010742,57.366123735904694,0.0
89764,8158,96364,171.0,108.47406005859375,334.884765625,0.5106714963912964,484.56024169921875,0.016758853569626808,3600.0,0.4471113681793213,850.0,1160.0,1510.0,2000.0,2510.0,2900.0,3070.0,549.0,1430.0,-6.200512409210205,38.999507904052734,1.293052077293396,0.0,True,55260.0,17.7490234375,19.02497100830078,706.0353018045425,244.7574087381363,533.7202415466309,154.027725815773,0.5383110046386719
89923,8128,135517,209.0,468.0921936035156,1232.8812255859375,0.44961848855018616,1947.415771484375,0.06760575622320175,7260.0,0.8905757665634155,1580.0,1820.0,2270.0,2980.0,3810.0,4580.0,5090.0,880.0,2610.0,38.79969787597656,-6.3082075119018555,1.7859915494918823,0.0,True,53250.0,53.13723373413086,58.12006759643555,2141.705821454525,387.82408088445663,1903.8114585876465,182.52638214826584,2.2307469844818115
90506,8166,46200,115.0,81.59169006347656,219.64862060546875,0.4582950174808502,322.92083740234375,0.011293007992208004,3280.0,0.26446759700775146,490.0,660.0,1120.0,1580.0,2140.0,2520.0,2770.0,583.0,1860.0,-4.783450603485107,34.700992584228516,1.272334337234497,0.0,True,55269.99609375,7.430397033691406,7.929854869842529,467.4527812451124,158.7629847973585,361.6503601074219,94.1191063374281,4.252917766571045
92508,8135,36711,65.0,77.00794219970703,213.2945556640625,0.46946418285369873,301.9224548339844,0.010724547319114208,3450.0,0.31317201256752014,490.0,640.0,1070.0,1480.0,1870.0,2270.0,2490.0,498.0,1320.0,10.545637130737305,12.979036331176758,1.0581026077270508,0.0,True,50970.0,20.19837760925293,21.397672653198242,389.7881401479244,79.42505916953087,290.1647033691406,70.268200725317,9.156858444213867
94167,8171,40343,274.0,1291.1297607421875,3283.35009765625,0.43550750613212585,5141.20068359375,0.17876383662223816,6010.0,2.719303607940674,1590.0,1870.0,2330.0,2840.0,3340.0,3810.0,4100.0,595.0,1450.0,34.94029998779297,-1.393006443977356,1.6643686294555664,0.0,True,54340.0,158.79983520507812,173.05270385742188,5355.612633809447,622.5437556356192,4957.163879394531,231.57148848474026,8.077430725097656
94319,8171,41790,191.0,308.4281921386719,847.7935791015625,0.4664895236492157,1274.510009765625,0.0435279905796051,3670.0,0.8718007206916809,830.0,1070.0,1460.0,1910.0,2400.0,2830.0,3070.0,545.0,1420.0,12.104134559631348,-35.269622802734375,1.1094105243682861,0.0,True,53110.0,19.266162872314453,20.92804718017578,1438.7954742610455,263.4149315059185,1253.6292610168457,163.62235710024834,2.277693271636963
94490,8143,10782,183.0,1273.0474853515625,3782.02734375,0.4963289499282837,5416.71533203125,0.18896013498306274,6280.0,2.972255229949951,1830.0,2120.0,2530.0,3040.0,3580.0,4050.0,4360.0,607.0,1790.0,-30.93462562561035,12.73213005065918,1.823941946029663,0.0,True,55390.0,84.38594055175781,89.22697448730469,5885.740352988243,746.2840999364853,5622.068748474121,161.551731467247,17.733932495117188
94585,8143,11548,509.0,2307.45361328125,6830.31396484375,0.4949633777141571,9908.935546875,0.34314870834350586,6420.0,4.639941692352295,1650.0,1930.0,2420.0,2980.0,3670.0,4290.0,4600.0,730.0,2080.0,18.835371017456055,38.61479949951172,1.6008996963500977,0.0,True,53460.0,168.0408935546875,180.988525390625,10339.628623902798,1033.8269881606102,9695.72840499878,429.962808072567,45.896517276763916
94891,8141,109153,112.0,1147.6302490234375,3671.476806640625,0.5237166881561279,5048.31787109375,0.1804846227169037,5490.0,3.056870698928833,1810.0,2050.0,2440.0,2900.0,3390.0,3820.0,4160.0,553.0,1520.0,-21.296123504638672,-30.46014976501465,1.7590597867965698,0.0,True,55050.0,158.87672424316406,170.9057159423828,5376.657954901457,398.69919940829277,5121.678855895996,91.90993091464043,4.19244384765625
94993,8134,122620,297.0,287.7725524902344,842.0155639648438,0.49057257175445557,1301.515380859375,0.04468759521842003,4380.0,0.871962308883667,940.0,1180.0,1530.0,2010.0,2430.0,2890.0,3130.0,529.0,1380.0,2.2103958129882812,-49.63735580444336,1.4292508363723755,0.0,True,52340.0,47.173274993896484,51.733402252197266,1600.634787172079,423.3345590531826,1298.484676361084,251.86334773898125,3.1134880781173706
95017,8134,122864,147.0,2126.564697265625,5713.4453125,0.45750972628593445,9059.103515625,0.32060399651527405,6810.0,3.5201950073242188,1700.0,2150.0,2840.0,3570.0,4230.0,4760.0,5110.0,812.0,2170.0,37.90049362182617,-6.028353214263916,10.266297340393066,0.0,True,53170.0,174.29110717773438,190.4567108154297,8809.322990834713,794.8653797507286,8471.046058654785,154.44171756505966,9.544107437133789
95282,8134,60344,120.0,202.4333953857422,657.1731567382812,0.5290091633796692,929.165771484375,0.03335794433951378,4800.0,0.8540166616439819,1250.0,1460.0,1850.0,2410.0,2860.0,3370.0,3710.0,600.0,1170.0,8.686775207519531,43.023719787597656,1.1483533382415771,0.0,True,54630.0,12.8887357711792,14.062056541442871,974.2243215143681,101.33094707131386,860.004638671875,101.08701094985008,0.24393612146377563
95320,8134,60734,390.0,553.3101806640625,1614.2586669921875,0.48946473002433777,2325.288330078125,0.07960736751556396,4810.0,1.539397954940796,910.0,1180.0,1630.0,2180.0,2690.0,3140.0,3430.0,609.0,1600.0,-6.192519664764404,34.49576950073242,1.8358184099197388,0.0,True,54790.0,34.4025764465332,36.66940689086914,2705.8615756630898,504.02149921655655,2306.1818237304688,359.36942088603973,5.907754600048065
